Name,Rating,Review,Sentiment
No Name,5.0,"the lord of the rings is one long story divided among three movies, which is the reason why it is hard to review this movie in itself. i have already written a review for the fellowship of the ring, in which i talked about how awesome the visuals of the story are, the philosophy behind the ring and the pop culture icon that it became. that is why i won't talk about those things in this review. rather i will talk about the characters of the movie and why it has such a huge impact in the pop culture in spite of being nearly 20 years old book adaptation.  percy jackson has done a really great job. the story picks up from the part where gandalf was attacked, except this time it happens from the other point of view. this not only helps the viewer remember an incident that was important from the previous movie, but also makes it interesting by not showing the exact same shots again. while previously we believed gandalf to be just a weak old man, over here he turned out to be a strong wizard. this is the reason why it paid off to see him return as gandalf the white.  the thing i really like aobut gandalf is that he is a perfect balance of powerful and emotional character. in one moment he is being spun around by saruman where he is crying like a frail old man, and in the very next scene he is fighting a fire dragon. in the first movie he scared bilbo for a second by threatening him with magic if he dared to wear the ring, but immediately after he joined the hobbits in the party. this is the trait which adds character depth to him, preventing him from being a two dimensional person. this way we get to see him from multiple perspectives.  the second character i'd talk about here would be gollum. the first time i saw him i thought he's just another one of those cringy skinny characters every fantasy movie needs to have (jar jar from star wars prequels, dobby from harry potter etc). but he's very different. earlier he was just a normal person like the rest of us. however, it was the temptation of the ring that completely ruined him, not just emotionally but physically too. now in spite of his immortality he wastes himself searching for an addiction he has never been able to get away from. this is the reason why in spite of not actually wanting to hurt frodo, he is unable to convince himself that what he is doing is actually wrong. this message is very clear in the scene where he is talking to himself.  speaking of the scene where gollum talks to himself, that scene is one of the many scenes which is able to show the emotions that the characters wanted to express. this is something that can be done only by a good cinematography, which is something peter jackson was able to handle. even though that scene is ridiculed, the point behind the scene was to show how gollum was feeling while planning to kill frodo and not how he was actually looking like. there have been plenty of scenes where the characters have conversations, but i don't want to spoil the movie for you.  and that scene was interrupted by sam, who is the next character i'd speak about. sam is frodo's best friend and he can go to any limits to make sure frodo is safe. he is absolutely pure of mind, which was shown in the first movie when he stopped frodo from wearing the ring. sam had heard that gollum wanted to kill frodo and even though gollum was the only one character who could actually help them reach the mountain of doom, sam was ready to take the risk even if it meant having to get lost. frodo didn't trust him or rather should i say, didn't want to trust him. and in spite of being abandoned by his best friend, sam never wasted any time to get back to saving frodo.  the movie also has many battle scenes, cool cgi, shows the fellowship of the ring fight alongside other kingdoms while gandalf is not there to protect them. the action, the comic timings, the cgi, the acting, everything about this movie is absolutely great. the only mistake i made watching this was that i watched the theatrical cut of this movie. because of this i missed a very important (and cool) scene from the story, which i was thinking would be answered in return of the king. it has something to do with saruman. so don't make that mistake. i'd say you should watch the long one, no matter how much more you have to watch.  the two towers is the most underrated movie of the trilogy and i really wish it was talked about more. only those people know about it who have watched the trilogy. that doesn't mean it's bad. that just means this trilogy should be watched more. since the fellowship of the ring is the beginning of the adventures and the return of the king is the conclusion, the two towers never gets any appreciation as it is sandwiched between the two. but in reality it is the movie which bridges the two. it is an essential part of the movie since this is where the maximum amount of character development takes place.",positive
No Name,5.0,"the two towers somehow improves on its predecessor. gigantic action, deep character moments, and a heaping of shakespearean dialogue. this is a movie (no, a film) for the ages.",positive
No Name,5.0,"lord of the rings: the two towers is a masterpiece. the two towers continues the story of the fellowship as they travel through the lands of rohan and the country of gondor to get to mordor to destroy the ring of power. gollum is an amazing character and getting to see both sides of him added so much more depth to his character. the uruk-hai are menacing in this movie along with saruman, he actually feels like a real threat along with his foot soldiers and you get the sense that anyone can die in all 3 of these movies, with the stakes being set at the end of fellowship. but the bar is raised as king theoden and the people of rohan retreat to helm's deep where they fight what is undeniably one of the greatest battles in cinematic history. i could go about this movie for days, but you get the point. i love it, and i always will.",positive
No Name,5.0,"(extended edition)  this one is always better than i remember it being. definitely the black sheep of the trilogy.  the extended cut isn't as good as fellowship's in my opinion as there are too many extraneous scenes in this cut that only serve to stifle the pacing. the worst offenders are the additional scenes of merry & pippin which were already the slowest parts of the theatrical cut. in this cut we get entire scenes that are utterly pointless and barely add anything, as well as some more comedically focussed scenes that seem awkward and out of place in the overall film.  there are other scenes that help flesh out and develop characters which i feel should have been included in the theatrical version. for example, we get a much better explanation of aragorn's lineage and history in this cut which is very important given the key role he plays in the plot of the return of the king.  overall, i feel the theatrical cut of this film is the superior, especially for a more casual viewer. it may gloss over some aspects, but the pacing is much better. i think i'll continue watching the extended cut though, purely because it has more content.",positive
No Name,5.0,amazing a must see clasic,positive
No Name,5.0,the epic second installment to the greatest trilogy ever created. the masterpiece of helm's deep should serve as the ultimate model for any cinematic battle for the future.,positive
No Name,4.0,"in a sense my score for this is an average between what i consider to be a 3~3.5/5 theatrical cut and a 4.5/5 extended cut, as these two versions of the movie are very, very different in terms of quality, considerably moreso than either of the other two lotr films.  the biggest problems inherent are in regards to pacing, and establishing the new characters in a way that works as well as in fellowship (which had considerably more to introduce but somehow did a far better job).  the extended cut of the two towers still doesn't do as good as fellowship (or return, for that matter) in terms of its character dynamics or its extension of world-building, but it is a vast improvement and certainly does an overall good job with both of these.  simply put, this is one of those movies (like troy & chronicles of riddick) where the extended cut's additions are so good at adding much-needed context that, despite their increased run-times, actually feel like much shorter films than their shorter versions.  like the other two, the cinematography, music, production design, sound design, acting and action-sequences are all top-notch, still effective to this day, and serious props to everyone for managing to successfully make a 45-minute action sequence that managed to keep the stakes high.  it's needed viewing to experience the whole story, and while it's the weakest of the three, it's still usually very good quality, only sometimes dipping into ""good not great"" territory from time to time.",positive
No Name,0.5,the worst of the trilogy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,negative
No Name,4.5,the battle of helm's deep took three months to film and is quite possibly the most fantastic on-screen clash of armies ever filmed.,positive
No Name,1.0,golim looks like a cartoon character but serkis plays him well,neutral
No Name,4.5,"not quite as remarkable as fellowship or return but it's still a phenomenal second chapter: the visual effects are still top notch as well as the sets, cinematography, score and costumes/makeup, the action is also a major improvement over the first with the battle of helm's deep obviously being one of the best battles in history, andy serkis gives a fantastic performance as gollum and provides us with a conflicting character that we don't know how to feel about, i also loved seeing how sauron's take over of middle earth is actually affecting middle earth as shown with the situation of rohan. the biggest issue is the pacing of the movie. it drags on in the middle for quite a lot and being the middle chapter, it lacks the setting up of the first movie or the pay off of the third movie and we don't get as many locations and we spend a bit too much time with the rohan subplot but it's still an emotional, suspenseful, satisfying and exciting second chapter with great characters and moments.",positive
No Name,4.0,"the two towers is grand in spectacle and (eventually) extremely thrilling. as much as i love this installment and the entire series, this middle entry of the series gets a bit bogged down in picking up the pieces of the first and setting up the finale to be independently spectacular. in comparison with the fellowship of the ring, the adventure is far less expansive and the protagonists being consistently split makes for a less cohesive story telling. what this movie is most famous for - the battle at helm's deep - earns its reputation and is the pinnacle of high fantasy action to date.",positive
No Name,5.0,they-are-taking-the-hobbits-to-isengard-epic,neutral
Judith R K,4.5,"the battle scenes are epic! saw the trilogy when it first came out almost 20 years ago. the attention to the costumes, the make-up and prosthetics is still astonishing. highly recommend.",positive
conrad,4.0,plenty of action.  plus it had a plot.,positive
No Name,5.0,my favorite trilogy of all time.,positive
No Name,5.0,"this is spectacular, with emotional themes and the right amount of action. i love this",positive
Kevin B,5.0,one of the best movies...great to see it in the theater...,positive
Ethan Erickson,5.0,"the greatest cinematography, greatest acting, greatest story and the greatest series!!!",positive
No Name,5.0,i read these books in high school during the 60s twice and thought what a great movie this would be if there was anyway to make it and low and behold peter jackson figures out how to do it with help from a perfect cast and effects.saw it in the theaters many times when it came out and now its back.you cant beat this in a theater no matter how big a tv you have.go experience it in the biggest screen and sound system they have.you wont regret it,positive
No Name,5.0,"the whole trilogy has so much depth. when you rewatch them after binge reading through all of tolkiens middle earth lore. every line a character utters, every frame in every movie has so much depth behind it. i'm not able to properly describe it in a concise manner. no remake can top peter jacksons trilogy. there is so much love and attention to detail. no matter how dated the cgi may look in the future. there is no way they'll be able to ever capture the same magic in film. i just can't imagine it.",positive
No Name,5.0,"awesome, just awesome. the battle of helms deep was just amazing. the scenes with frodo, sam and gollum were also magnificent.",positive
No Name,4.5,the trilogy continues in the best way possible.,positive
No Name,5.0,the final battle is best move battle ever. the trio friendship is so amazing,positive
No Name,4.5,"this is the middle film so it has 3 hours (or so) of straight awesome plot lines and action. the only thing it starts or ends, is the battle of morannon. this battle starts the next movie perfectly.",positive
No Name,5.0,the two towers is the most perfect sequel and is true art to cinema.,positive
No Name,5.0,o melhor filme da saga. o primeiro já era perfeito mas esse segundo trascedeu ainda mais minhas expectativas. recomendo assistir não só a esse filme mas sim toda a franquia.,neutral
No Name,5.0,"by far the best film of the trilogy, with gollum and his internal conflict a mesmerising watch and creative how they do it. the development of characters and return of gandalf is well done and treebeard, merry and pippin as some light relief to the film. sam's speech about hope is relevant to whatever situation you are it",positive
No Name,4.5,this is my fav out of this amazing trilogy because i love the battle of helm's deep and contains amazing moments throughout.,positive
No Name,5.0,while the weakest movie in the trilogy the two towers does a lot of heavy lifting. it's largely the most uneventful but it's still a strong middle chapter. the battle for helm's deep has a relatively slow buildup but it also effectively kicks the trilogy into a higher gear - it's so epic.,positive
No Name,5.0,um filme melhor que o primeiro que já estava num nivel de um dos melhores filmes de todos os tempos.,neutral
Sir Harry Dresden,5.0,never has a trilogy been this good and never has there been since.,positive
Todd,5.0,i liked everything!!!! lotr is my favorite movies of all time!!!!,positive
Justin,5.0,"there is nothing negative that can be said about this movie. 5 stars, 100%, 10/10, etc.",negative
No Name,4.0,"i might not have enjoyed it as much as the first film, but 'the lord of the rings: the two towers' is still a terrific film no doubt.  visually it still looks superb, i really do love the look of these films so far. the main plot is engaging and very interesting, while things like the costumes et al. remain at a high level. there is also top action, including some noteworthy battle sequences.  there are, though, a few bits i found less great - still very good in the grand overall scheme, but just comparably with the 2001 release. i found the pacing to be slightly off in moments, while a few of the new cast members didn't connect to me - e.g. bernard hill. the side story, meanwhile, with billy boyd and dominic monaghan didn't interest me at all... they spend too much of the run time just walking through a forest.  elijah wood remains good though. i did enjoy seeing the journey of frodo and sam (sean astin). andy serkis also gets more screen time with that aforementioned duo as gollum, which is most definitely only a major positive - a fun character! any scene with those three = outstanding.  overall, as noted, it is still an excellent film. one very much worthy of following 'the lord of the rings: the fellowship of the ring', despite a few 'issues' i have with it.",positive
No Name,4.0,"a step down in quality, but still good! this movie has sever pacing issues, with two of the hobbits ( the funny ones) on probably the most boring storyline ever, and the main crew following their steps in a lame detective chase for a while. once they stop that, the movie really hits its mark, and has alot of cool stuff! +1 star for aragorn being sexy",positive
No Name,5.0,just as good as the first one. this movie is just as faithful to the books as the original movie and the story gets much more dark and exciting.,positive
Lino,5.0,this movie will always be awesome! even more seeing it imax.,positive
No Name,5.0,"this trilogy is the first novel to movie adaptation of a fantasy novel or series that has ever worked, in my opinion.  gold standard",positive
No Name,4.0,"the first film's sprawling, epic world is still in good hands! while it certainly is a step down from the fellowship of the ring, it still brings you a sense of awe. andy serkis is masterful as gollum, and the added in humor is a wise decision, making this a worthy road to the final installment. frodo and sam do not appear as much though, and the fight scenes are too plentiful to really feel excited towards the next one, because you really know who is going to win, and you wonder why the editing isn't here enough. still, i feel optimistic that the return of the king learn from its predecessors mistakes and reach a stunning victory.",positive
No Name,5.0,"the characters, story and world are incredibly put together and peter jackson has done a fantastic job adapting the books.  i didn't know anything about tolkien prior to the first in the trilogy being released so i read the hobbit in preparation. what followed over the next three years watching these films was the most memorable movie experiences i've ever had. these films brought me to tears in certain parts, something which is exceptionally rare with me as i'm not an emotional person whatsoever. i read the trilogy after and still to this day hold tolkiens world in high regard.",positive
No Name,5.0,a little weaker than the first and third instalments however it is still magnificent and one of the best films of all time. of course it's weaker state is due to the fact that it got the middle portion of the story which usually conveys more storytelling and building up rather than memorable and epic sequences.,positive
No Name,5.0,best of the lotr movies,positive
No Name,3.5,an improvement over its predecessor for sure. two towers substitutes long sequences getting to know characters for sharper action and battle sequences while adding some nice new characters to the mix. a good middle chapter,positive
No Name,4.0,not bad as compare it to harry potter series,positive
No Name,5.0,"the rating ""so fresh: absolute must see!"" summarizes what must be done...",positive
No Name,5.0,"6 bags, the gold standard of high fantasy returns! its an action packed explosion of stars; chucky from childs play joins in the fun, as does judge dredd. it was cool to see the two towers and the part with the trees is slow but its ok cause they're trees is supposed to be boring that's just good film making. don't think we have forgotten about the precious, rt. gives us super reviewer.",positive
No Name,5.0,this movie is being so fantastic and awesome!,positive
No Name,4.5,"epic, emotional and beautiful",positive
No Name,4.5,"the second part of the lord of the rings trilogy introduces new characters, more epic battles, and the best visual effect presented in these films with gollum. the story has also become more enticing, as it starts to feel grittier and bigger in scale.",positive
No Name,4.5,"a very good movie, probably the weakest in the lord of the rings franchise, but still really awesome.",positive
No Name,5.0,"as i said on my fellowship review, the lord of the rings trilogy is perfection and this is my second favourite",neutral
No Name,5.0,one of the best movies ever made everything was done well a movie without sin,positive
No Name,5.0,"it's great! but not as great as the first one. it's enjoyable, but it feels like a bridge between the the first one and the third one. it does have an amazing final battle!",positive
No Name,5.0,"the best out of all lotr and hobbit films (including the animated), two towers is the dark knight of the lotr trilogy, boasting the best storytelling, action, character development, emotions, and cinematography. it is also the lowest rated, which is idiotic.",positive
No Name,5.0,my favorite. what an epic trilogy.,positive
No Name,5.0,"these movies are at their fullest when you watch the extended editions, and just like fellowship of the ring, two towers is one of the best fantasy movies ever filmed.",positive
No Name,5.0,the two towers continues the best trilogy ever by showing what are characters must do to continue the journey without failing.,positive
No Name,5.0,my favorite movie series! i love everything about this movie!,positive
No Name,5.0,"a perfect sequel, a perfect movie, and near-perfect adaptation.",positive
No Name,4.5,"though it is quite a tonal shift from the first movie and not as fast paced, it is more accurate and faithful to the source material than the fellowship of the ring's film adaptation, and the two towers definitely introduces deeper and more important chemistry between characters, so while peter jackson's first two lord of the rings movies are different in some ways, i believe that the two towers matches and maybe even exceeds the already near-flawless fellowship of the ring.",positive
No Name,5.0,"the first film sets up the world of middle earth, but the second film in the trilogy sets up higher stakes. somehow you think it’s near impossible to top yourself on a visual spectacle, but peter jackson (director) clearly got comfortable and ready to escalate. this film has one of the best battle sequences of all time in cinema. the scope is even bigger and the story just expands to new dimensions through new and old characters. gollum is a cgi masterpiece and has more depth than a normal human character would possess. once again middle earth surpasses expectations.",positive
No Name,5.0,"that's not a just a movie, that's a timeless piece of art.",neutral
No Name,5.0,https://youtu.be/lejhmz1hquw,neutral
No Name,5.0,94%. 2/24/23: amazing film. different from the first one where the group is split up into smaller groups for basically the whole film. gollum is leading frodo and sam to mordor. some more people come together for the last battle. this one is really about saruman trying to take over a fortress of men.,positive
No Name,5.0,this is one of the greatest sequels i've ever seen. i thought the fighting scenes in this movie were epic. great film.,positive
No Name,5.0,amazing and very nice movie.,positive
No Name,4.0,una gran continuación para una de las mejores sagas de todos los tiempos,neutral
No Name,5.0,"the sequel show us how powerful the tentation of the ""benefits"" of the evil can be, with the best way ever to show how important the question is and bringing a perspective of the inocents who can be so much more than we ever expected, the soundtrack is awesome like the first movie, the story has no fails and the actors are awesome (point to sir ian mckellen whta a great man!)",positive
No Name,5.0,"the lord of the rings: the two towers is honestly a brilliant sequel and it's even a masterpiece and a half. the movie's got a brilliant story, which follows on straight after the first movie and it's about frodo (elijah wood) and sam (sean astin) arriving to mordor with the help of gollum (andy serkis).  a number of new allies join their companions team to defend the well known isengard, while saruman (christopher lee) deploys an assault from his territory.  the cast are all honestly brilliant with their performances throughout this movie and the same goes with their dialogue. all of the characters dialogue which is given throughout this movie is all honestly great and non of their dialogue feels weak at all.  the cinematography which was shot by andrew lesnie, who did the first one's cinematography does another brilliant job at capturing the scenes so smooth and so beautifully. he does it so well and he makes the scenes look so amazing.  also, there's a lot more of the action sequences throughout this movie and they are very clever, very graphic and very unique just like the first ones were and they are all very well choreographed.  the movie's even got such a beautiful soundtrack, the score which was beautifully composed by howard leslie shore oc. he does such a great job with the soundtrack and it goes so well with the scenes they've been placed within this movie.  the movie's even got some brilliant humour, which always hits and it never misses. that's mainly from gimli (john rhys-davies) his character adds some really funny humour throughout this movie, which adds to his character quite a bit.  the movie's even got more dark themes (in my opinion), they add a lot more to the different locations which we end up discovering throughout this movie and it's done so well, which i really liked.  finally, the love interest in this movie is very well built up and it doesn't feel rushed at all, it's a very interesting one and i think it works quite a bit.  the pacing which this movie's got is all honestly brilliant and all of the moments are all built up very well and non of those scenes fail in any sort of way because they are all built up brilliantly.  the orcs throughout this movie have got more of a darker and more of a graphic look to them, which i think added a bit more of a disturbing look to them, which i really liked.  overall, lord of the rings: the two towers is honestly a brilliant sequel. the movie's got a brilliant story, brilliant performances, great dialogue, beautiful cinematography, clever action sequences, brilliant pacing, a beautiful soundtrack, brilliant humour, dark themes, more disturbing looking orcs and an interesting love interest.  i'd honestly recommend this movie, if you enjoyed the first one and if you're into fantasy/action movie's. i think this movie is honestly worth the watch and you'll probably enjoy it as much as the first one.",positive
No Name,5.0,"a brilliant middle chapter of an incredible trilogy, combined with jackson's direction, the script he co-wrote with walsh, boyens and sinclair, the performances of the cast, shore's score, lesnie's cinematography, horton's editing, major's production design, hennah and lee's set decoration, dickson and taylor's costume design, action sequences, sound design and visual effects, the two towers interlopes through three storylines incredibly effective and makes a beautiful and entertaining film!!!",positive
No Name,5.0,an amazing movie one of the best of all time.,positive
No Name,4.5,"this is a wonderful film. the entire helm's deep sequence is incredibly impressive visually, on the level of mad max: fury road. the special effects are really well done for a 2002 movie, and the score is absolutely flawless. my favorite part of this film is the anticipation that builds for the battle at helm's deep; it really feels like the whole story is leading to that scene. my only complaints are that things feel a little rushed (and as a disclaimer, i watched the theatrical version, not the extended edition). character motivations are often lacking, so a lot choices don't always make sense and character's seem to do this just for the sake of advancing the plot. similarly, the character development all felt a bit rushed, especially compared to the wonderfully rich development found in the novel version. but overall, these are minor criticisms. this movie is still incredible.",positive
No Name,4.5,just as good as the original.,positive
No Name,4.5,an epic middle chapter to an epic trilogy.,positive
No Name,5.0,just as good as fellowship. unparalleled in the fantasy genre.,positive
No Name,5.0,the start of a great journey,positive
No Name,0.5,so freaking rubbish the movie is so horrible and it  has bad action,negative
No Name,5.0,a+ 10/10 ...........,neutral
No Name,5.0,"fillef with action, this middle segment of tbe original trilogy is one the best movies ever made.",positive
No Name,5.0,i absolutely loved this film and i love lord of the rings so much. i love that they put gollum on the front row and some of my all-time favorite scenes are the scenes with gollum. i love that this takes place right after fellowship it really feels more like a journey. i can't get enough of the amazing score its just so good. some say this is the most perfect trilogy and i see why it is literally perfect. i love the makeup and prosthetics it is so good and the orcs look disgusting because of that and i love every single second of it i'm glad they didn't use motion capture suits for the orcs as the hobbit did. these films are an achievement in storytelling in keeping a whole journey and feeling like your really there and connected with them over three years. i can't get enough of the absolutely amazing worldbuilding it is literally amazing and nothing else can top it at all. peter jackson really did something amazing with this film that i don't think can be done again and if anyone else would have made this it would be so different and it would probably be worse. i'm so excited to see andy serkis as alfred in the batman he is such a good actor and needs an oscar nomination by now. i'm glad that they only do one thing that really is cgi throughout the entire movie and that is gollum which i love and i love the practical effects and not the cgi and green screen. this film has so many iconic things like the lines and everything about it is iconic from the characters to the score its all amazing. they try to humanize which gollum which i didn't think they would have but i love that they showed him in human form and andy serkis did an amazing job outside the motion capture suit which gets me more excited for the batman. this film has some of my all-time favorite lines as does the whole trilogy. smeagol is one of my all-time favorite film characters and he is so iconic. there are so many amazing grand-scale shots that show off the grand-scale of new zealand and they all look beautiful mixed with the film they shot on makes it look amazing and adding the score to that makes it some of the best shots of all time. i love the buildup for the battle of helms deep and it is one of my all-time favorite battles. this film again has one of the biggest cliffhangers of all time and i wish one of the companies would come out with the 9 hour and 30-minute version of it i would watch that so much.  like the last one they don't use sfx only but one time and that is for gollum which the sfx really holds up for all of the sfx now with endgame and lion king. i really cannot get enough of the amazing score i could listen to it for hours and not get bored it that's how much i love it. like before the sound mixing and editing are on point with the battle at the end sounding amazing and the elephant looking things too. i love the locations they used it this getting more into mordor and the color grading making it look like more of mordor it looks fabulous. the cinematography looks amazing. the script like the last film is amazing and it baffles me that one trilogy can earn 30 nominations/wins it just is outstanding that a film trilogy can do that and if you don't think this trilogy is perfect look at the oscar love that this got. like the previous film they develop their characters out so well i just love it and when characters have those heart to heart moments i just love those scenes and those are some of my favorites. the acting is on point and everyone is giving it their all especially elijah wood if just like the previous film if there was anything snubbed it was elijah wood's acting he actually is a really good actor and i wish he got more major roles after lord of the rings but he didn't he could have been a major hollywood star. the editing mixed with the suspenseful score creates these tense full scenes that i just love. the action scenes really hold up after all these years. overall i absolutely loved this film and would recommend it to anyone. 💯%,positive
No Name,5.0,"pure art!incredibly epic and remarkably amazing movie!the journey of fellowship's the 3,4 different situation's story-lines with the goosebumps and epic end it was the great experience!the return of gandalf was satisfying as hell,the rohan's war build-up and the ring's quest with gollum and the tree's thing with two hobbits it was awesome,the army of sauron and saruman and there fights with two kingdoms and the story connecting major things it was brilliant,the ending war is literally a piece of art the losing hope of men's and the incredible turn with the satisfying scenery and music and the actions scenes with awesome cgi it was literally the greatest experience,the whole movie is a treat its a greatest sequel,a pure art,a masterpiece!",positive
No Name,3.0,the best of the 3 thanks to an exciting final battle and cliffhanger ending.,positive
No Name,4.5,"the lord of the rings: the two towers is an epic sequel that gives us great and interesting characters, effects that still hold up, a beautiful score, a beautiful look, and epic action but it can suffer from some mood killers and jarring editing. rating: a-",positive
No Name,4.5,"the second film does a better job at telling the story, but is a bit less impressive in terms of cgi and visuals. still an epic masterpiece overall.",positive
No Name,5.0,great sequel! the fighting scenes in this movie were epic.,positive
No Name,5.0,"a nearly flawless fantasy epic that is capped by the iconic, genre defining battle of helms deep.",positive
No Name,4.0,really enjoyed this one first film is a bit better but that just nick picks overhaul a outstanding movie a must watch,positive
No Name,5.0,"lord of the rings - my absolute all time ever favourite films. seen all 3 probably 100,000 times. love love love them",positive
No Name,5.0,incredible. phenomenal in every way. i cannot say enough good things about these films.,positive
No Name,4.0,"my son thinks in the lord of the rings trilogy that this is his favorite. mine is the return of the king. it's a great middle to a long journey by gandalf, frodo, sam, and aragon. it has many instances we're old alliances come to bear, old alliances jump in at last second to help the situation, no spoiler alerts here. whether you're a fan of the first, second or third installment it's a long exciting adventure. this successfully next the fellowship to return of the king nicely",positive
No Name,4.5,one of the best movies i've seen! this movie really depicted lord of the rings story very well. this movie was amazing and i really enjoyed watching it! there's a lot of battle violence/action but that's the most excitment in the movie. the helms deep battle was epic and awesome to watch! this may be one of the best fantasy movies i've seen! i give this 92% rotten tomatoes!,positive
No Name,4.5,"as with the fellowship of the ring, this is truly a beautiful and faithful adaptation of the book by tolkien. the cast is absolutely perfect and the shots are stellar. the battle of helm's deep is captivating and you will find yourself holding your breath as you vicariously feel the dismay of the people being besieged. another masterpiece by jackson.",positive
No Name,5.0,the two towers follows up fellowship of the ring and somehow manages to excel it. all the characters are well-rounded and extremely likeable and the plot keeps the audience intrigued all the time. it also introduces many new characters but never feels like anybody is being sidelined. golem is extremely interesting and there is a lot of really nice tension with the threat of sauron . the massive battle at the end of the film is expertly shot and keeps you on the edge of your seat - this film is a must see!,positive
No Name,5.0,"a classic of our times, you must watch and re-watch it 2/3",positive
No Name,4.5,"the second film in this great cinema trilogy, takes everything it did from its predecessor and multiplies it, bringing twists and turns and a more satisfying direction to the plot.",positive
No Name,5.0,"retoma y continúa la historia en la tierra media de forma espectacular. con una mezcla de acción y la narración de la historia deja cautivado al espectador, al punto de ansiar el final de la trilogía. se mantiene e incorpora un reparto excepcional y efectos especiales a la altura de la saga.",neutral
No Name,5.0,"in my opinion the worst out of the lord of the rings franchise but still a masterpiece, no real flaws, only that a few scenes maybe will feel boring to some viewers, but not really that big of a deal a brilliant movie with one of the best battle sequences of all time.",negative
No Name,5.0,"despite not being the best adaptation, the two towers work as an amazing second act to the saga that changed fiction forever. in terms of loyalty to source material, this may not be the perfect movie, but it does a fantastic job at fulfilling its purpose: continuing the epic journey started in its predecessor and preparing its audience for the grand finale, without feeling as an empty filler.",positive
No Name,5.0,this film set new highs for big battles in blockbuster films,positive
No Name,5.0,perfect middle movie to the best trilogy of all time. if you haven't seen the extended version. i highly recommend it for all three movies.,positive
No Name,5.0,spectacular film that leaves you breathless for the third chapter,positive
No Name,5.0,"i remember watching this film at 11 years old during the first night of its theatrical release. my father took me and my older brother to the cinemark in atlanta, ga to check it out after being turned away from several sold out shows. as a child, i remember the vivid images, the stunning photography, and the unforgettable cinematography that easily jumped off of the screen and burned itself into my memory. it was one of the most unforgettable film going experiences i've ever had.   as an adult, my viewpoint has not changed. from its breathtaking score, to its incredible plotline, to peter jackson's incredibly detailed approach to complex character development, this is by far one of the greatest action epics of our time.   though return of the king is fantastic, this insertion is easily the best of the trilogy.",positive
No Name,5.0,"the best movie of all time, an absolute masterpiece of cinema, my favorite movie of all time",positive
No Name,4.0,critics were right. this was better than the first. thought it would be too geeky but i loved it.,positive
No Name,4.0,this is my least favorite of the three mostly because the middle is slow but its still a good movie overall,positive
No Name,5.0,"it ups the ante by balancing an emotional story with exciting action sequences, impressive special effects and compelling characters, that leaves you with a lot of hype for the next film.",positive
No Name,5.0,how can you not like this?,neutral
No Name,5.0,the sequel in this masterful trilogy is an emotionally driven action film that has some of the finest pacing for its lengthy runtime. the stunning look along with the final act grows even more tension for the long awaited conclusion.,positive
No Name,4.5,great movie. at times can be slow. overall great!,positive
No Name,5.0,this is a masterpiece of a fantasy world,neutral
No Name,5.0,"excellent movie of all time in fantasy movie genre. i also do recommend expanded version, as it obviously contains pretty cool scenes, among which is a scene where saruman falls from the top of isengard.",positive
No Name,5.0,"love it with all of my heart, even though i think it's my least favorite of the trilogy, although that doesn't change a single thing.",positive
No Name,5.0,the two towers continues the lord of the rings franchise with well created characters and amazing battle scenes.,positive
No Name,3.0,sdfsdfsdfsdsdfsfsfsdff,neutral
No Name,5.0,loved the battle scenes!,positive
No Name,4.5,"sometimes overlooked between the well-paced introduction and the exciting finale, the two towers has just as much of jackson's expertly crafted adaptation as any of the other entries in the series. (4.5/5)",positive
No Name,3.0,"too long and has too many plotlines, bot it was good",positive
No Name,5.0,very fun fantasy sequel!!!,positive
No Name,5.0,absolutely enchanting. a must watch classic.,positive
No Name,5.0,absolute masterpiece! this is my favorite of the trilogy. an awesome battle at the end. it perfectly sets up the return of the king.,positive
No Name,5.0,this movie is perfect,positive
No Name,3.0,"now dont get me wrong i do like the two towers, it has some of the darkest tone in the saga however the movie itself can drag on for too long in certain scenes and is always faking out death scenes. i would be lying though if i didnt say this middle installment in the lord of the rings did not have possibly the best fight scenes in the franchise especially the battle of helms deep.",positive
No Name,5.0,my favourite one of the series!,neutral
No Name,5.0,best out of all of them!,positive
No Name,5.0,"fate would have it that the two towers is the quintessential post 911 allegory; faceless world altering evil being stood up to my the united grieving good of the little person. when gandalf or sam or merry or faramir speaks they're speaking using tolkien's words through time and talking directly to us. undoubtedly the success of this and the other rings movies are that they are lovingly and reverently adapted by teams of indie creatives at the height of their passion and the tops of their game. however, it's enduring legacy and legendary status owes itself to the fact that the two towers had, and still has, a reason to exist in the world. it speaks to what fantasy was made for and it bolsters the human spirit and champions hope and understanding, forgiveness and love.   there's a sensitivity here not usually applied to middle films in a trilogy but making the groundbreaking meld of cgi and characterisation of sméagol/gollum the central arc of the story is very smart. it gives the film thrust and purposeful connective tissue to return of the king. his arc from gollum to sméagol and to gollum again is sad, important and due to andy serkis also hilarious. it does everything a middle film should, introduces new characters, fleshes out old and builds tension to the third film. the battles are bigger but no less well crafted and every side story is a worthwhile one.   the extended version is a difficult bag, all the scenes removed are extraneous certainly, but are all brilliant moments and in any other film, indispensable. boromir and faramir scenes manage to actually give more relatability to a character that's already dead and the funeral of théoden's son is incredibly sad, poignant and pertinent.",positive
No Name,5.0,better than the first,positive
